id,created_at,transaction_date,amount,direction,category,description,reference_id,user_id,linked_party,source_table,source_id,running_balance,account,transaction_group_id,ledger_scope,currency,classification,idempotency_key
c9b296fd-72a2-496c-a582-629f8fdc312e,2026-02-16 13:47:05.515792+00,2026-02-16 13:47:05.515792+00,500,cash_out,agent_commission,New member registration bonus,,e023af27-25be-4f0a-8c57-88f6c8ecba44,,agent_earnings,8fc19bd6-b63a-4c74-a712-adede022315e,-391000,,a7fb75cd-bd8e-4a60-aba8-3c5a923810d4,bridge,UGX,legacy_real,
93dfbce4-106a-41a8-81fe-f88ae29e293e,2026-02-16 13:47:24.985718+00,2026-02-16 13:47:24.985718+00,500,cash_out,agent_commission,New member registration bonus,,c9cc0c04-e493-474b-8410-c60d727322a5,,agent_earnings,da66b5e3-53b9-4897-a6f5-04b95bd5f4a1,-391500,,08f41cb7-7309-4e6f-837e-701cca9063fb,bridge,UGX,legacy_real,
d49cc125-cd32-4244-9f64-c442df9f1e86,2026-02-16 13:47:37.986195+00,2026-02-16 13:47:37.986195+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,6abea7cc-a6a0-4cba-a4c2-9209b62ddb95,-392000,,e41c2b15-07be-44a6-a648-db516b5b2235,bridge,UGX,legacy_real,
28a31771-9959-4fa7-8ad0-0b0f330eeaa8,2026-02-16 13:47:43.784499+00,2026-02-16 13:47:43.784499+00,500,cash_out,agent_commission,New member registration bonus,,e023af27-25be-4f0a-8c57-88f6c8ecba44,,agent_earnings,19377da7-3ba2-4b4d-9a65-cb92d4801845,-392500,,75cb9466-3092-4cab-99fd-96855fb13f80,bridge,UGX,legacy_real,
952df93f-5d3a-49b8-b936-a6e94d3a897a,2026-02-16 13:47:51.718212+00,2026-02-16 13:47:51.718212+00,500,cash_out,agent_commission,New member registration bonus,,c9cc0c04-e493-474b-8410-c60d727322a5,,agent_earnings,4f09ff83-2193-4a54-bd34-86a9f66e6ec4,-393000,,f8ab7a47-4cbb-4aef-884f-25ebd41d9da3,bridge,UGX,legacy_real,
18687526-81a6-420b-be86-4f03bac99d25,2026-02-16 13:50:35.506495+00,2026-02-16 13:50:35.506495+00,500,cash_out,agent_commission,New member registration bonus,,e9e14ee4-2c02-438e-917e-bb9080cc6a99,,agent_earnings,76009bce-fda4-4b64-926a-fb1d27b1c287,-393500,,ec5f6294-c20a-4352-a120-0cdec1bc77f8,bridge,UGX,legacy_real,
e5e7d223-c00c-40ad-a2c3-889a87686c48,2026-02-16 13:51:16.166582+00,2026-02-16 13:51:16.166582+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,111e4a22-9c5e-4cdb-9d2b-fd73f0330a4d,-394000,,9441b4be-e6e8-41c6-a24e-8f43652ff13d,bridge,UGX,legacy_real,
e901b7e9-b740-4e16-b30b-d8d51f3c4022,2026-02-16 13:54:18.790444+00,2026-02-16 13:54:18.790444+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,5a1bc195-0e63-4344-afae-7f38478921f6,-394500,,ac478f96-aa17-488b-a147-6c0916ead7fe,bridge,UGX,legacy_real,
45b7059d-395c-4fcb-bb3e-60d769b36f0b,2026-02-16 13:57:18.910618+00,2026-02-16 13:57:18.910618+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,fc95d4c0-198c-4ed5-b63f-0873fee4270d,-395000,,c4625321-152b-4f5d-b666-8d6fc40584e0,bridge,UGX,legacy_real,
0b546099-bc89-444f-96c7-5ca14b931e46,2026-02-16 13:57:25.055975+00,2026-02-16 13:57:25.055975+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,024d824e-60ce-4b81-a33f-5281b9219e8e,-395500,,7a145857-7d18-4bf5-ab08-568f2a26c1d8,bridge,UGX,legacy_real,
5aa4052f-9038-4a34-9d33-aab07a7329a4,2026-02-16 13:59:20.586819+00,2026-02-16 13:59:20.586819+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,9efdc941-0fbf-4106-9150-e9d6382bb8df,-396000,,dc15f99c-eca7-4735-a018-5f34eb4f4477,bridge,UGX,legacy_real,
b74562f3-6afc-4d44-9672-a1460a4f9ec2,2026-02-16 14:01:04.860425+00,2026-02-16 14:01:04.860425+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,a5d69143-9e22-4bf0-90cd-e22c636c21df,-396500,,fd98cfdf-d6f3-435a-943e-6e2b5cb3ff9d,bridge,UGX,legacy_real,
adfd3ab7-9f2f-4e0d-acbf-ef6f1d746e3e,2026-02-16 14:03:22.723008+00,2026-02-16 14:03:22.723008+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,e038ef02-8c3b-413b-9fe2-3f1931634378,-397000,,9b8be040-9621-4c2e-af4a-51d63b7d0d20,bridge,UGX,legacy_real,
03d67b7f-a421-439c-bfc6-8f46d658afc8,2026-02-16 14:05:17.888794+00,2026-02-16 14:05:17.888794+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,35fd0c23-a1d2-4855-a8b8-472cadd1ba6f,-397500,,acfb1b54-4d90-4372-ad17-a30f9c004ea6,bridge,UGX,legacy_real,
90a74ebd-2dbb-49b5-99f9-c0a7f9ac69a9,2026-02-16 14:06:22.476891+00,2026-02-16 14:06:22.476891+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,583cab1e-2015-45be-81d9-45b81dd1228e,-398000,,872de5d7-90c0-4404-81b9-45db88f84da8,bridge,UGX,legacy_real,
dc349a0a-fef9-4770-9ef2-808e5549f529,2026-02-16 14:08:06.586249+00,2026-02-16 14:08:06.586249+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,7978f67a-5048-46b4-82ba-20c533fa8b2d,-398500,,f8357a99-911d-4e19-a4d0-2adab3d60261,bridge,UGX,legacy_real,
bc53c5fb-62ee-421b-8226-0f75f12f2864,2026-02-16 14:10:45.78273+00,2026-02-16 14:10:45.78273+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,81461112-5175-47b0-961f-c58ddc1f6673,-399000,,c3bd6107-060c-4428-b1ae-b132fc0b3775,bridge,UGX,legacy_real,
af806170-80b4-42ac-ad0b-86cefcf02cac,2026-02-16 14:12:51.836026+00,2026-02-16 14:12:51.836026+00,500,cash_out,agent_commission,New member registration bonus,,71d4d97e-4c99-41e5-a5e6-f920b33c4a71,,agent_earnings,5805ec87-5b6c-49e8-83d3-7d99bd8d29d8,-399500,,0b079a82-f771-4ccf-8c7c-255da621bca3,bridge,UGX,legacy_real,
101139d6-20f7-4302-9e17-206f2e683f3b,2026-02-16 14:14:54.459209+00,2026-02-16 14:14:54.459209+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,f62dc573-8412-48f4-9151-8e9219b003bb,-400000,,b4cca5e0-8b2a-4f38-bdd1-b7b8d7384b0a,bridge,UGX,legacy_real,
38663ead-9384-424f-8c64-38092f534d4e,2026-02-16 14:16:58.149109+00,2026-02-16 14:16:58.149109+00,500,cash_out,agent_commission,New member registration bonus,,5d22145e-0173-454f-8d07-3b16dc93261c,,agent_earnings,231349d0-0d7d-4602-a292-feca0562415d,-400500,,6d0821b9-d149-4f57-bf92-d14db075bfd1,bridge,UGX,legacy_real,
937d8a95-c7f9-44da-be19-59127add87eb,2026-02-16 14:48:47.328138+00,2026-02-16 14:48:47.328138+00,500,cash_out,agent_commission,New member registration bonus,,84745e43-c04b-455a-bab4-910a670c1a51,,agent_earnings,e11a35ad-d38b-411d-a299-8b4ee0da7706,-401000,,1f97fdbc-d6a0-4514-bb1f-0e98e99ca45b,bridge,UGX,legacy_real,
de66c45e-6b5a-480d-a5c3-2c04223993f5,2026-02-16 14:54:45.53554+00,2026-02-16 14:54:45.53554+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,a7e7e9da-c442-41c9-a595-660d5cc7376f,-401500,,a7434327-ce45-4e36-9df4-95023192da61,bridge,UGX,legacy_real,
fb1ad60b-e3bd-4bb8-b9c2-d26532882b59,2026-02-16 15:04:55.641092+00,2026-02-16 15:04:55.641092+00,500,cash_out,agent_commission,New member registration bonus,,fb1c01f0-80da-4863-9133-6902b1d9b52d,,agent_earnings,c8d0f0df-e986-4a0e-8d62-9c6c7624f9b6,-402000,,2f2da585-caf6-4fe2-ae4b-a79d0c3dfe65,bridge,UGX,legacy_real,
b33371f4-2f17-4b50-ac75-453c3f17ba3d,2026-02-16 15:05:31.214326+00,2026-02-16 15:05:31.214326+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,09d34b58-2df5-4c93-8746-8686997bcc88,-402500,,843cf145-2082-4393-bedf-1e9b9ffcbec2,bridge,UGX,legacy_real,
4e15c409-e1c5-43f3-8df5-c10b4fd3ef57,2026-02-16 15:11:42.459357+00,2026-02-16 15:11:42.459357+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,bdb6e750-15eb-4d4c-a70e-51d979ee588a,-403000,,fd696387-d127-4323-8790-a744057f6601,bridge,UGX,legacy_real,
af89d7a7-f668-4777-8831-874315b34a2f,2026-02-16 15:15:12.397683+00,2026-02-16 15:15:12.397683+00,500,cash_out,agent_commission,New member registration bonus,,e4f07815-7991-422f-946f-7f351b38e954,,agent_earnings,5868b18d-427e-4cf1-8aa2-d03b13ed56aa,-403500,,386a8ad8-e706-47f8-8520-716cb2c4cebe,bridge,UGX,legacy_real,
237694e5-ab95-4ac3-9b2a-1a2a9c1c05da,2026-02-16 15:46:32.413766+00,2026-02-16 15:46:32.413766+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,9e081f9c-6b55-428c-b1b5-b2ef5092890d,-404000,,5e70272b-059e-43be-a410-628a1685b074,bridge,UGX,legacy_real,
0402ac40-fb84-4f96-825b-4f699adaf8d6,2026-02-16 15:55:02.772972+00,2026-02-16 15:55:02.772972+00,500,cash_out,agent_commission,New member registration bonus,,e023af27-25be-4f0a-8c57-88f6c8ecba44,,agent_earnings,70019901-5b98-4f18-b884-55f31089375b,-404500,,79eb8d41-7681-454e-9322-ea4b1e6bdd6b,bridge,UGX,legacy_real,
2b284980-db40-4a79-b412-872cb4bb56b5,2026-02-16 15:55:46.500674+00,2026-02-16 15:55:46.500674+00,500,cash_out,agent_commission,New member registration bonus,,e9e14ee4-2c02-438e-917e-bb9080cc6a99,,agent_earnings,e47ef7bb-df37-47a3-9a54-2349f0c1d92e,-405000,,4f9caf18-f29d-4c66-b84c-7572d778932c,bridge,UGX,legacy_real,
3389bc10-2ed4-4d20-85ce-53084ccb1529,2026-02-16 15:56:39.51003+00,2026-02-16 15:56:39.51003+00,500,cash_out,agent_commission,New member registration bonus,,e9e14ee4-2c02-438e-917e-bb9080cc6a99,,agent_earnings,3c7a7ce8-b38b-4beb-899f-2017a0553bfc,-405500,,243eb2c3-cbca-4521-b783-d8a8c76af8c7,bridge,UGX,legacy_real,
105b4b46-66d1-44c0-ad1f-e77e82b15b98,2026-02-16 15:57:11.366205+00,2026-02-16 15:57:11.366205+00,500,cash_out,agent_commission,New member registration bonus,,e9e14ee4-2c02-438e-917e-bb9080cc6a99,,agent_earnings,3fc7cfd0-93e7-4285-b75e-e6a9b53f6445,-406000,,e1f93e4b-e9b7-497b-aafc-24a9ad8af28c,bridge,UGX,legacy_real,
bde36422-df99-4347-959f-3acb6a9fa375,2026-02-16 15:57:47.06969+00,2026-02-16 15:57:47.06969+00,500,cash_out,agent_commission,New member registration bonus,,e9e14ee4-2c02-438e-917e-bb9080cc6a99,,agent_earnings,01d70d7c-b684-42e7-8493-db412746fe50,-406500,,6b0d5e95-3797-42cf-b31d-869c4c23b986,bridge,UGX,legacy_real,
d5031b54-8f6d-48f0-ad64-a2eeb4f7ff3f,2026-02-16 15:58:23.287398+00,2026-02-16 15:58:23.287398+00,500,cash_out,agent_commission,New member registration bonus,,e9e14ee4-2c02-438e-917e-bb9080cc6a99,,agent_earnings,99ca104b-8779-44ab-a3c4-e4038b9941ed,-407000,,8baec547-9365-488a-adc6-4702ca8cffd1,bridge,UGX,legacy_real,
987a2880-61b5-4266-9971-bd1cb9b775d1,2026-02-16 15:58:45.586451+00,2026-02-16 15:58:45.586451+00,500,cash_out,agent_commission,New member registration bonus,,e9e14ee4-2c02-438e-917e-bb9080cc6a99,,agent_earnings,80c39e94-c887-45de-984f-b1af89fccdbc,-407500,,17113930-189a-4661-9ab9-8b8aa181cdd8,bridge,UGX,legacy_real,
26fe507b-afbb-4d5a-801b-1a106a4e8c68,2026-02-16 16:06:04.210602+00,2026-02-16 16:06:04.210602+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,a44ff253-3fd9-4e5a-9668-d674b6f3bbbe,-408000,,367b179c-2a97-480f-b3f0-dc60bd250327,bridge,UGX,legacy_real,
aad04908-ea39-4780-9960-159988242b58,2026-02-16 16:08:32.101178+00,2026-02-16 16:08:32.101178+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,98b81c09-4239-4281-91e8-5b336de77bb9,-408500,,d86769b9-e4fc-4c5f-b9ab-7a49e0056bb7,bridge,UGX,legacy_real,
52ea59be-262a-4f25-8bc8-01fb9a3bb01c,2026-02-16 16:12:23.213099+00,2026-02-16 16:12:23.213099+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,62b287f7-2b3b-4922-b708-b632281afb45,-409000,,5bf60efc-3071-42aa-8f26-6b33046d2e1b,bridge,UGX,legacy_real,
9aa28161-2d5d-427d-a7f7-528594ea126a,2026-02-16 16:14:50.012765+00,2026-02-16 16:14:50.012765+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,d9fe5ddd-2abc-4879-83aa-40d099401b96,-409500,,1afab70d-dc34-4718-a632-147399b06fc5,bridge,UGX,legacy_real,
877d26df-7935-481c-ac28-82fbfef8ff8e,2026-02-16 16:17:06.778627+00,2026-02-16 16:17:06.778627+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,1b8a2bec-f2d5-445f-a998-8e4d9b5a630b,-410000,,a1e20c3b-18b5-4887-9e7c-40337988f984,bridge,UGX,legacy_real,
d2ad1e52-889e-44bc-a764-cc1c4c57dbac,2026-02-16 16:18:55.057717+00,2026-02-16 16:18:55.057717+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,7e8f68b3-6744-48e6-8ed6-46cc303df3f8,-410500,,6962b187-7496-40f2-935b-279493e96aba,bridge,UGX,legacy_real,
baf76aea-2042-4b8e-89eb-466a199fbf9e,2026-02-16 16:19:37.882654+00,2026-02-16 16:19:37.882654+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,83910f45-9c66-43e5-9368-e25820ccc3ba,-411000,,370dcc77-3ed3-4b4d-9373-b5c96b0d651a,bridge,UGX,legacy_real,
3d780dcd-f24e-47d8-b2e0-c2ed03ea22ac,2026-02-16 16:20:56.646618+00,2026-02-16 16:20:56.646618+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,2da2e04c-17ce-48e3-956f-4afe9d6fd54d,-411500,,b1e1305c-a804-4c81-8661-5cfd37027888,bridge,UGX,legacy_real,
20349fde-4e14-4aa7-b4fd-ea39b465849c,2026-02-16 16:23:56.972525+00,2026-02-16 16:23:56.972525+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,a81ee39c-94e7-43c4-bd55-071467cc1a84,-412000,,692d33fa-09cc-47ab-a81e-69d5bdff3e1c,bridge,UGX,legacy_real,
ac3eda96-54fb-47ae-a59d-9e5be7a1e403,2026-02-16 16:25:33.920405+00,2026-02-16 16:25:33.920405+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,7ffb1295-6fc1-4943-99a1-d6db8636a3e1,-412500,,9bd581dd-3345-4f01-86db-782cc405615d,bridge,UGX,legacy_real,
ccbde6b4-d57a-4b64-8063-3d66619eb93d,2026-02-16 16:25:43.742259+00,2026-02-16 16:25:43.742259+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,c82b8883-b3ed-4e1d-aceb-23f0985cad06,-413000,,7135d70d-9301-4d03-9db8-39da028231ab,bridge,UGX,legacy_real,
89801c3e-0e4d-4db0-8288-40cd2e9a8e8c,2026-02-16 16:27:16.25092+00,2026-02-16 16:27:16.25092+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,d6e126ae-3c0c-4c47-b02d-97e3acb11db6,-413500,,c00cd0a0-1820-4045-8a1c-e19b15bea8b9,bridge,UGX,legacy_real,
fd94edca-d9b7-4f3d-b312-4882816c9e25,2026-02-16 16:29:39.729956+00,2026-02-16 16:29:39.729956+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,21a98d99-28b5-4627-9369-d8f8470abf7e,-414000,,2cb19577-a4b7-4b3e-b4d6-4f22ba56cb80,bridge,UGX,legacy_real,
189f1960-e83d-4122-ab23-efebe47a6222,2026-02-16 16:31:08.495974+00,2026-02-16 16:31:08.495974+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,f3df291c-a6e9-4867-be5f-6db79bc81747,-414500,,c8739803-dfe1-4d32-9919-84489dd51679,bridge,UGX,legacy_real,
1db8b2f7-4752-44cf-9554-cec457ce5f4d,2026-02-16 16:32:16.291189+00,2026-02-16 16:32:16.291189+00,500,cash_out,agent_commission,New member registration bonus,,c9cc0c04-e493-474b-8410-c60d727322a5,,agent_earnings,f5924079-f34e-49c4-b36a-a1a62b5ee0bf,-415000,,28ded060-7123-4bd8-ae2b-d4d0e60530af,bridge,UGX,legacy_real,
c9812961-e29a-4cfc-b121-70c47cfdba4c,2026-02-16 16:32:55.788755+00,2026-02-16 16:32:55.788755+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,f6a2472b-7622-4ad2-97b0-bab87be9ca24,-415500,,5e802e09-66e5-46ef-979f-87cf56228410,bridge,UGX,legacy_real,
37cbc143-054b-400c-9af8-3509b52414cb,2026-02-16 16:33:38.975601+00,2026-02-16 16:33:38.975601+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,551d85b9-6516-42f9-aab2-c493759de05f,-416000,,3fc57c47-e730-4c45-90eb-120d7fcba522,bridge,UGX,legacy_real,
98afa445-9f45-498f-a120-a2c5000798d4,2026-02-16 16:35:54.762529+00,2026-02-16 16:35:54.762529+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,6a4305fd-d2a5-44fd-93b3-67ef18e8414a,-416500,,1e6d71fa-df50-4b5a-a6eb-748d481fcd7b,bridge,UGX,legacy_real,
de5b6497-684a-4b00-b2cb-ae2854546dfd,2026-02-16 16:39:26.539412+00,2026-02-16 16:39:26.539412+00,500,cash_out,agent_commission,New member registration bonus,,675d70c6-2f67-492a-ac29-0b11d57b52ca,,agent_earnings,dfc2ca5c-7b7e-4b63-bbd7-daefad283574,-417000,,3535edb7-b514-4dc1-879f-3692e42f8ccd,bridge,UGX,legacy_real,
743e7ac6-ad0d-4a47-ac73-b980bb0c46ba,2026-02-16 16:46:29.843128+00,2026-02-16 16:46:29.843128+00,500,cash_out,agent_commission,New member registration bonus,,3f28f918-0670-4843-8e19-f6f406a3745b,,agent_earnings,c62822e2-9866-4c19-b418-ef5796b16f73,-417500,,c70137ec-5823-43c5-a7a3-9e7a8d0ab643,bridge,UGX,legacy_real,
ada6fdf5-72df-4a63-817b-7e0e511e65ab,2026-02-16 16:51:30.970126+00,2026-02-16 16:51:30.970126+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,f8764ad4-6a11-4815-a9e8-ed84d39ae615,-418000,,02998bb9-62b9-4758-b217-2d1da99f708a,bridge,UGX,legacy_real,
61973480-c459-4450-9ea2-9524c1a950c1,2026-02-16 16:52:51.824706+00,2026-02-16 16:52:51.824706+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,0feec30f-a891-4889-afc3-7339800ed0d1,-418500,,ac7b906a-b63a-429d-b4aa-c576d94b6f7b,bridge,UGX,legacy_real,
a2f03dc4-681c-4b6b-8785-b3bc4426baa2,2026-02-16 16:53:40.279273+00,2026-02-16 16:53:40.279273+00,500,cash_out,agent_commission,New member registration bonus,,35822a58-d3a0-4a6e-ad78-e3d894d71ae6,,agent_earnings,d2ef80f7-f481-41b5-a800-777bf497fca9,-419000,,56bd77a3-89ab-408b-ab14-9cc4dfb4f048,bridge,UGX,legacy_real,
400338b1-45d1-4a15-ac84-535d547bbc12,2026-02-16 16:56:11.647389+00,2026-02-16 16:56:11.647389+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,120769c1-3dbf-4037-aaaf-0060e821efe6,-419500,,35699738-3c8b-4321-b682-5b5a07b0bc72,bridge,UGX,legacy_real,
92c2c16e-56b0-4b34-b5ba-b23df7824b0e,2026-02-16 16:56:40.872028+00,2026-02-16 16:56:40.872028+00,500,cash_out,agent_commission,New member registration bonus,,55ffe3b1-7770-4b60-bbaf-4c2437905493,,agent_earnings,61dfc5bf-e51e-4a77-80ea-b7df20a3c4ef,-420000,,0362bbf5-5122-46b2-b6a3-90ea9e2e83a2,bridge,UGX,legacy_real,
b462a86e-348e-4530-a589-c69b0b0261c6,2026-02-16 16:58:04.07758+00,2026-02-16 16:58:04.07758+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,f2e4dd5f-591e-4af7-9659-849703e907fb,-420500,,54858734-4a43-47de-809e-3244357d7c16,bridge,UGX,legacy_real,
295e2271-077c-416f-9585-45231fe2ea7f,2026-02-16 16:59:15.004609+00,2026-02-16 16:59:15.004609+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,ba95b17b-8d59-4069-9b75-43e255c799c0,-421000,,1ae8d7dc-cf93-4f30-9f19-4bcbc7e67d9e,bridge,UGX,legacy_real,
b978d16b-2594-4634-9d46-5fa6c47657ca,2026-02-16 16:59:52.657546+00,2026-02-16 16:59:52.657546+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,f533f185-aba1-4c57-a317-921f92f575d3,-421500,,c78916c6-9775-411e-b1c2-7a302635e668,bridge,UGX,legacy_real,
6ecdc2ef-a739-4e92-9c60-cb2b40babb6e,2026-02-16 17:00:28.826991+00,2026-02-16 17:00:28.826991+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,46d6ee93-c0ea-4311-91f5-42f7d2cd9708,-422000,,17f83d23-92a1-42ca-918e-32aeca5667f2,bridge,UGX,legacy_real,
40dd83ec-510e-4780-b8cd-ce2794f75ec5,2026-02-16 17:01:41.455672+00,2026-02-16 17:01:41.455672+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,0ea026d1-e818-4a3c-891b-054567a85d82,-422500,,481b51fd-7783-4a9d-b250-623781af9055,bridge,UGX,legacy_real,
eee3c6ee-3d30-4fe6-9cdd-ddff7ca8a989,2026-02-16 17:03:02.442587+00,2026-02-16 17:03:02.442587+00,500,cash_out,agent_commission,New member registration bonus,,d94d5c97-ecc6-4054-a5ea-a10d7a582a3c,,agent_earnings,e3fb128d-644a-4f95-8fc9-af69a55968c1,-423000,,52b56116-c529-4ca8-bb55-36672a1d4730,bridge,UGX,legacy_real,
a22e577a-dfb3-4099-a399-fe9519a6e54a,2026-02-16 17:03:31.772818+00,2026-02-16 17:03:31.772818+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,f11f6ab1-e4a5-401b-8a56-448ff436bfd7,-423500,,2a8f6ad1-67c5-4065-b5b8-a85c662b1b68,bridge,UGX,legacy_real,
22ccb7bb-dd74-4f12-b585-558ccc649d88,2026-02-16 17:11:55.176253+00,2026-02-16 17:11:55.176253+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,a3f4800d-04e6-47a5-bfd4-a9edb2116706,-424000,,fa973ab1-85d0-4859-9879-ab37fd9125e4,bridge,UGX,legacy_real,
1a3b1e5e-7032-452c-acb5-51a6eadce142,2026-02-16 17:13:09.137047+00,2026-02-16 17:13:09.137047+00,500,cash_out,agent_commission,New member registration bonus,,e023af27-25be-4f0a-8c57-88f6c8ecba44,,agent_earnings,d2998145-28b1-46cf-873f-f4a9b91e8204,-424500,,11879429-c875-4393-b252-8b42707e39b0,bridge,UGX,legacy_real,
a08114c4-20b9-42b2-bb1d-0d1b3f225af8,2026-02-16 17:26:02.748803+00,2026-02-16 17:26:02.748803+00,500,cash_out,agent_commission,New member registration bonus,,15fbbc45-0653-4e17-8d3e-23c5a583fa32,,agent_earnings,c3969aa1-638a-4f06-bcdc-78f6b6e2eceb,-425000,,185d4bdb-9b67-4c31-977d-14deed99d89b,bridge,UGX,legacy_real,
481f98ca-450a-402b-adf0-e665be96cfbf,2026-02-16 17:28:12.386846+00,2026-02-16 17:28:12.386846+00,500,cash_out,agent_commission,New member registration bonus,,ccfda463-cfb5-41d7-9869-549d6d5522f9,,agent_earnings,dde95305-ca63-4d51-8cdf-98859323d886,-425500,,fa68afb8-1d5a-499a-8bb9-6474f0493d6e,bridge,UGX,legacy_real,
09e0cdce-7a07-48d5-826a-69abede2e2ea,2026-02-16 17:41:14.423004+00,2026-02-16 17:41:14.423004+00,500,cash_out,agent_commission,New member registration bonus,,8ce44789-341b-4766-a812-de33c12572d5,,agent_earnings,35f92629-3937-415c-8105-a34b1ad9e3c0,-426000,,818712ea-17e4-4ca7-883a-7428ae273021,bridge,UGX,legacy_real,
